row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
100273,6.29883393,-10.78092977,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,But with problems
539080,0.897715884,34.30166773,09/18/2013,y,Borehole,,Improved,Uganda,,,,
186199,1.05100849,30.31138539,07/11/2010,y,Undefined Shallow Well,,Unknown,Uganda,2001.0,,,Functional
446146,11.781485,8.0602917,04/29/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Cheaper alternative (improved) source
546839,8.450684,-13.17476,12/31/2019,u,,,,Sierra Leone,,,,
429618,7.6470017,4.4505767,05/12/2015,y,Borehole,Hand Pump,Improved,Nigeria,2009.0,,No,Functional (and in use)
532201,9.596095,11.062228,08/03/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Dry/low-yielding
68076,2.47270933,32.87827885,04/28/2010,y,Protected Spring,,Improved,Uganda,2009.0,,,Functional
222099,8.451581847905578,-13.167727449842245,09/06/2016,n,Piped Water,,Improved,Sierra Leone,2012.0,GVWC,,Broken down Damaged Pipe|Damaged Reservoir
51616,8.1902,0.17534,10/24/2013,u,Borehole,Mechanized Pump,Improved,Ghana,2013.0,World Vision,,
410806,4.5363067,7.7526633,01/24/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional and in use but in bad shape Water quality
128986,-6.34905623744,34.9684162125,06/02/2006,n,Borehole,Tapstand,Improved,Tanzania,1984.0,Local government,Not recorded,"Insufficient Water Quantity,"
140810,-4.718423504,29.676703514,07/18/2008,y,Surface Water (River/Stream/Lake/Pond/Dam),Hand Pump - Vergnet,No facilities,Tanzania,2002.0,Government,Per month 200,Functional
115731,-1.601833488,31.518277853,12/07/2008,y,Undefined Spring,Tapstand,Unknown,Tanzania,1985.0,HESAWA,Pay when scheme fails,"Enough Water Quantity,"
489804,6.400848,-10.393456,02/09/2011,n,Protected Shallow Well,Hand Pump,Improved,Liberia,,Firestone,,Broken Down System Pump broken
103378,-6.36667907615,36.0711839697,07/31/2005,y,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,1999.0,WAMMA,Not recorded,"Enough Water Quantity,"
44133,7.89135,27.978517,05/26/2009,n,Borehole,,Improved,South Sudan,,,,needs repairs
90891,8.41618351,-9.75342927,05/31/2017,u,Unprotected Spring,,Unimproved,Liberia,,,,
541234,1.083776587,34.30901995,05/24/2014,u,Protected Spring,,Improved,Uganda,,,,
448312,10.402715,7.714725,11/03/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
488951,6.530431,-10.356339,06/02/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2008.0,UNHCR UNHCR     ZOA,No (except possibly comm. collections),Working and protected Not damaged
405021,12.30614,9.90666,01/15/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
416316,7.8878567,5.1092917,01/22/2015,n,Borehole,Hand Pump,Improved,Nigeria,2012.0,,No,Non-functional Technical breakdown
172272,0.67030375,30.04560105,06/09/2010,y,,Kiosk,,Uganda,1997.0,,,Functional
458442,5.7992083,6.4722917,09/19/2015,n,Borehole,Hand Pump,Improved,Nigeria,2010.0,,No,Non-functional New under construction
34802,-7.04754,39.0257,10/23/2009,n,Borehole,Hand Pump - India Mark,Improved,Tanzania,2007.0,Plan Int,Pay per bucket,Status:Not functional|Breakdown Year:2005|Reason Not Functioning:Pump broken|Quantity:Enough|Quality:Salty
184958,0.60400548,32.22042577,06/04/2010,n,Undefined Shallow Well,,Unknown,Uganda,2002.0,,,Non-Functional
75185,2.48250898,34.47496645,05/18/2010,y,Borehole,,Improved,Uganda,1999.0,,,Functional
524221,5.9145203,7.8857409,07/23/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
339970,7.86815,-11.1740666667,12/31/2010,n,,,,Sierra Leone,,,,Functional
408008,9.1801983,6.534999,01/15/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional and in use but in bad shape Dry/low-yielding
116931,-2.6668623,30.4319912,04/06/2007,n,Undefined Spring,,Unknown,Tanzania,,OXFAM,Not recorded,"Dry Water Quantity,"
108072,1.474291636629,34.818472782042,02/13/2012,y,Borehole,Hand Pump,Improved,Uganda,,,,
142783,0.5182163,33.24165375,05/10/2010,y,Undefined Shallow Well,,Unknown,Uganda,2009.0,,Water Committee Collects Fees,Functional
381616,11.05501556770045,-0.064438328442204,09/06/2014,y,Protected Shallow Well,Hand Pump - Nira,Improved,Ghana,2000.0,,Only when there is a breakdown,No funds
205935,-0.4608489,29.78134871,04/26/2010,n,Rainwater Harvesting,,Improved,Uganda,2000.0,,,Non-Functional
543534,8.464688,-13.18406,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
110813,-0.095167004,34.79401,05/11/2012,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Kenya,2012.0,,Per Jerrican 20L (Ksh),Non- Functional under construction
87924,6.67434362,-8.7877324,05/31/2017,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,,Broken down
369021,14.212089,38.43375,01/01/2021,n,Undefined Shallow Well,,Unknown,Ethiopia,2009.0,,,Not enough water
567439,3.19721601,31.63426969,08/31/2010,n,Borehole,,Improved,Uganda,,,,Decommissioned
149421,1.13229881,34.15946268,04/15/2010,y,Protected Spring,,Improved,Uganda,1995.0,,,Functional
211402,-1.03714347,30.20433679,05/31/2010,y,,Tapstand,,Uganda,2009.0,,Water Committee Collects Fees,Functional
495298,6.310614,-10.798036,05/24/2011,y,,Tapstand,,Liberia,2010.0,GoL (incl. LWSC) water and sewer,Yes 5-10 LD,Working and protected Not damaged
102566,-7.430800398,39.2910529,06/14/2008,y,Undefined Shallow Well,,Unknown,Tanzania,2006.0,Kuwait,Never pay,"Seasonal Water Quantity,"
502689,8.467143,-12.214097,11/02/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2007.0,KOREA GROUP,Yes- by the bucket,functional
36932,5.51471,31.32607,08/05/2012,n,Borehole,,Improved,South Sudan,,,,needs repairs
386802,12.637802,7.870754,01/22/2015,y,Borehole,Hand Pump,Improved,Nigeria,2008.0,,No,Functional (and in use)
186009,0.80000172,30.19575931,06/11/2010,y,Protected Spring,,Improved,Uganda,2009.0,,,Functional
79611,7.81332396,-9.46777658,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,,Functional (and in use)
397666,12.615992,9.432035,01/12/2015,y,Borehole,,Improved,Nigeria,2014.0,,No,Functional (and in use)
51828,8.00167,-1.70727,12/16/2013,u,Borehole,Mechanized Pump,Improved,Ghana,2013.0,World Vision,,
450951,11.942499,8.6605681,05/10/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Under rehabilitation
99370,5.201831666666667,-7.891344999999999,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
73665,2.96458102,34.13646246,05/24/2010,y,,Tapstand,,Uganda,1999.0,,Water Committee Collects Fees,Functional
420275,12.573419,5.4154034,06/04/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional New under construction
489463,5.783167,-7.563198,02/05/2011,n,Borehole,Hand Pump - Afridev,Improved,Liberia,,GoL (incl. LWSC) GOL,No (except possibly comm. collections),Broken Down System Pump broken
71090,2.14210202,33.47714452,06/01/2010,y,Borehole,,Improved,Uganda,2007.0,,Water Committee Collects Fees,Functional
475369,7.867229,-11.200273,07/02/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2010.0,africa muslim agency,No- water is free,functional
247909,-26.7213651063021,31.0314455619354,02/09/2014,y,Borehole,Tapstand,Improved,Swaziland,2013.0,,0,
7653,2.61069163,30.83553362,05/04/2010,y,Protected Spring,,Improved,Uganda,1994.0,,,Functional
101216,-2.891682252,37.39743292,12/30/2007,n,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,2002.0,DWE,Never pay,"Dry Water Quantity, Pipes broken during road construction Pipes broken during road construction"
89335,6.361459999999999,-10.711573333333336,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
380746,10.982309223631226,-0.800254280521726,08/21/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2010.0,,They do not pay,Not applicable (no downtime over the last year)
405869,11.820933,9.2620563,01/20/2015,y,Borehole,Hand Pump,Improved,Nigeria,2009.0,,No,Functional (and in use)
134423,0.47161362,34.0908986,05/14/2010,y,,Kiosk,,Uganda,2001.0,,,Functional
391512,12.879486,10.457618,01/11/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Under rehabilitation
497100,6.750417,-10.09869,02/16/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2007.0,LECO,,Working but with problems Not specified
18877,-20.54151222,31.80840048,03/08/2017,n,Borehole,Hand Pump,Improved,Zimbabwe,1960.0,,,Non-Functional
87258,7.1061728,-11.24209249,05/31/2017,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,,Broken down
544024,8.164687,-12.44298,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
147282,0.79367689,34.24348956,04/29/2010,y,Undefined Shallow Well,,Unknown,Uganda,2008.0,,Water Committee Collects Fees,Functional
270684,11.776561,37.462794,04/06/2020,y,,Hand Pump,,Ethiopia,2011.0,Community managed project/CMP/,,
160100,0.94633418,31.64282812,04/15/2010,y,Undefined Shallow Well,,Unknown,Uganda,2001.0,,Water Committee Collects Fees,Functional
156679,1.57606117,31.37590072,05/08/2010,y,Protected Spring,,Improved,Uganda,2003.0,,Water Committee Collects Fees,Functional
182354,0.63837113,30.53509942,07/06/2010,y,Rainwater Harvesting,,Improved,Uganda,1996.0,,,Functional
422581,12.120905,4.7316133,06/06/2015,n,Protected Spring,Mechanized Pump,Improved,Nigeria,2005.0,,No,Non-functional Technical breakdown
364801,7.292549,37.669521,05/20/2020,y,Undefined Spring,,Unknown,Ethiopia,2010.0,,,
40524,4.77299,33.59632,05/13/1990,y,Borehole,,Improved,South Sudan,,,,operational
254100,8.464034107020167,-12.214218924782454,07/28/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2013.0,Other,No payment – its free,Functional (but not in use) Damaged Pump
153593,0.29789093,33.14004223,04/22/2010,y,Undefined Shallow Well,,Unknown,Uganda,,,Water Committee Collects Fees,Functional
240468,-26.6754110087522,31.6609166585368,04/05/2015,n,Borehole,Tapstand,Improved,Swaziland,2000.0,,20,broken pump
111553,0.3457,34.294579,07/21/2012,y,Protected Spring,,Improved,Kenya,1988.0,,,Functional ( in use)
205833,-0.44642628,29.61902744,10/11/2010,y,,Kiosk,,Uganda,,,,Functional (not in use)
115159,-2.729031151,31.405681732,08/31/2006,y,Undefined Spring,,Unknown,Tanzania,2000.0,DWE,Never pay,"Enough Water Quantity,  Enough water"
374655,-0.564133333333333,57.4074833333333,06/28/2014,u,Undefined Shallow Well,,Unknown,Kenya,,,,
446100,11.120977,7.7286506,10/26/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
418007,12.844062,4.691945,11/24/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
145467,1.41428751,34.43596124,04/21/2010,y,Protected Spring,,Improved,Uganda,2002.0,,,Functional
428646,7.897355,4.3036083,05/02/2015,n,Borehole,Hand Pump,Improved,Nigeria,2012.0,,No,Non-functional Technical breakdown
479,3.42695333,31.07347081,11/14/2013,y,Borehole,,Improved,Uganda,2012.0,,Water Committee Collects Fees,Functional
43736,10.149803,33.878397,01/07/2005,y,Borehole,Hand Pump - India Mark,Improved,South Sudan,,,,operational
206929,-0.80522629,30.58687188,09/13/2011,y,Rainwater Harvesting,,Improved,Uganda,2011.0,,,Functional
181330,0.78656797,31.09193043,06/13/2010,y,Protected Spring,,Improved,Uganda,1996.0,,,Functional
248872,-26.8915189930184,31.0174007368395,07/07/2015,y,Borehole,Tapstand,Improved,Swaziland,2014.0,,600,
222746,8.92805141,-13.14489259,09/01/2016,y,Protected Shallow Well,Rope and Bucket,Improved,Sierra Leone,2000.0,Community,"Yes, Per jerrican 20L",Functional (and in use) No Damages
514803,8.6463117,5.103375,08/29/2015,y,Borehole,Hand Pump,Improved,Nigeria,1988.0,,No,Functional (but not in use) Dry/low-yielding
6910,3.4463989,31.2196977,07/15/2014,y,Borehole,,Improved,Uganda,2013.0,,Water Committee Collects Fees,Functional
244883,-26.4546866671415,31.5327100287296,07/17/2014,n,Borehole,Tapstand,Improved,Swaziland,2011.0,,0,Lack of financial resources
509541,8.414182,-13.185207,02/28/2012,y,,Tapstand,,Sierra Leone,2011.0,OXFAM,Only if there is a breakdown,functional
345078,11.61,37.6,12/22/2020,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Ethiopia,,,,
394754,10.006292,9.2628987,02/18/2015,y,Borehole,Hand Pump,Improved,Nigeria,2014.0,,No,Functional (and in use)
317987,8.401637,-10.840699,08/03/2012,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,,OXFAM,,still under construction
321830,8.6876,-10.928344,08/02/2012,y,Borehole,Hand Pump - Kardia,Improved,Sierra Leone,2006.0,United Nations (UN),No- water is free,functional
374129,7.967598802637084,-1.124428944281818,09/24/2014,y,,Hand Pump - Vergnet,,Ghana,2014.0,,Per month,Functional
493337,6.564014,-10.850401,01/26/2011,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Liberia,2006.0,Mercy ship,,Working and protected Not damaged
572113,9.86552970691174,-0.953206973660822,11/13/2014,n,Borehole,Hand Pump - Afridev,Improved,Ghana,2000.0,,Only when there is a breakdown,Time to raise or access funds
510917,8.47894,-13.209095,03/22/2012,y,,Tapstand,,Sierra Leone,,Private Person,No- water is free,functional
460544,6.4915517,4.8677767,09/04/2015,n,Protected Shallow Well,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
84740,6.34381717,-10.68695018,05/31/2017,y,Borehole,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
318057,8.125825,-10.785678,03/16/2012,y,,Kiosk,,Sierra Leone,2009.0,Private Person,No- water is free,functional
524049,6.4683498,8.0115464,07/18/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional and in use but in bad shape
386585,13.1866,8.2264821,01/29/2015,y,Borehole,Hand Pump,Improved,Nigeria,2014.0,,Yes At breakdown,Functional (and in use)
374287,12.4632404,38.117732,11/28/2020,y,Undefined Spring,,Unknown,Ethiopia,2012.0,Govt,No,
19400,-19.57980125,31.45073546,04/11/2016,n,Borehole,Hand Pump,Improved,Zimbabwe,1984.0,,,Non-Functional
511598,8.398181,-13.267472,05/03/2012,y,,Tapstand,,Sierra Leone,2003.0,Community,No- water is free,but partly damaged
340539,7.74876666667,-11.0893833333,12/31/2010,u,,,,Sierra Leone,,,,
391437,13.069198,11.170415,01/11/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
449705,11.970688,8.3265783,05/04/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
542602,9.601821,-11.54329,12/31/2019,u,,,,Sierra Leone,,,,
293434,10.845307,38.269424,01/01/2021,y,Protected Spring,,Improved,Ethiopia,2009.0,,,
499475,6.31698162,-10.72719192,12/10/2015,y,,Hand Pump,,Liberia,,,,
259900,8.12068745,-11.70184346,08/09/2016,n,,Tapstand,,Sierra Leone,2011.0,Government,,Broken down Damaged Pump|Damaged Tap
134894,0.30831282,33.99432969,05/16/2010,y,Borehole,,Improved,Uganda,1985.0,,,Functional
427305,4.7146883,6.5876917,05/28/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
181755,0.60850734,31.06500178,06/02/2010,y,Undefined Shallow Well,,Unknown,Uganda,2002.0,,Water Committee Collects Fees,Functional
516588,4.75350049,41.88517541,02/21/2014,y,,,,Ethiopia,,,,
132998,0.56991721,33.71971999,05/29/2014,y,Borehole,,Improved,Uganda,2013.0,,Water Committee Collects Fees,Functional
512062,8.481901,-13.241453,03/30/2012,n,,Tapstand,,Sierra Leone,,GVWC,No water,broken down
341382,8.04908333333,-11.1057333333,12/31/2010,n,,Tapstand,,Sierra Leone,1984.0,WATER AID,,Functional
477659,8.237731,-11.482386,04/03/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2007.0,nacsa project,No- water is free,functional
88346,6.344195,-9.877391666666666,05/31/2017,u,,,,Liberia,,,,
29314,-16.70665939,29.18090332,08/15/2016,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Zimbabwe,2006.0,,,Fully Functional
543827,7.987386,-10.91095,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
3081,5.574466199738,-0.917338624417393,11/24/2014,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Ghana,2013.0,,They do not pay,
204767,-0.5103899,30.94688524,04/16/2010,y,,Tapstand,,Uganda,,,,Functional
18286,-19.94688691,31.88754241,10/01/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1990.0,,,Fully Functional
195258,-0.6956409,30.44009993,06/10/2010,y,Protected Spring,,Improved,Uganda,2004.0,,,Functional
3130,5.695983538086341,-1.378786668833961,10/17/2014,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Ghana,2010.0,,Per month,Water table too low (borehole dry)
395571,11.947816,10.392502,02/17/2015,y,Borehole,Hand Pump,Improved,Nigeria,2014.0,,No,Functional (and in use)
522417,9.1613543,3.1537158,08/14/2015,y,Borehole,Hand Pump,Improved,Nigeria,2004.0,,No,Functional (and in use)
435927,8.8428283,6.877515,05/26/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2007.0,,No,Non-functional Technical breakdown
342485,8.27173333333,-11.3411833333,12/31/2010,n,Unprotected Shallow Well,,Unimproved,Sierra Leone,,German Agro,,Functional
566308,2.02548446,32.52682676,11/21/2014,y,Borehole,,Improved,Uganda,1997.0,local_govt,There is a tarrif of 2000 paid Per Month,"Improved source, Water is available, Water point has a problem"
486981,7.975438,-11.73986,05/02/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2002.0,Private Person,No- water is free,functional
234941,-26.3800369313227,31.1566850129708,08/18/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2009.0,,10,
161904,1.48923811,31.64881162,06/30/2010,y,Rainwater Harvesting,,Improved,Uganda,2009.0,,,Functional
396734,5.6366602,7.1522249,02/24/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
363448,9.551955,39.087036,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2009.0,,,
19284,-21.57682968,31.40817917,03/23/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1984.0,,,Fully Functional
139070,-15.324628333333331,28.697826666666668,10/10/2014,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2013.0,Personal,,Yes
403113,11.466177,9.4732259,01/06/2015,y,Borehole,Hand Pump,Improved,Nigeria,2014.0,,No,Functional (and in use)
6609,3.5813935,31.16367039,04/23/2010,y,Borehole,,Improved,Uganda,2006.0,,Water Committee Collects Fees,Functional
428554,7.7847067,4.7230017,05/21/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
565822,2.135990824717541,32.54396799451657,11/22/2014,u,Borehole,,Improved,Uganda,,other,,"Unimproved source,"
144827,0.7862434,33.17887967,06/25/2010,y,Borehole,,Improved,Uganda,2005.0,,,Functional
268889,8.3386991,-10.71523189,07/24/2016,y,Surface Water (River/Stream/Lake/Pond/Dam),,No facilities,Sierra Leone,1930.0,,No payment – its free,Functional (and in use)
399245,12.380233,10.235958,01/19/2015,y,Protected Spring,Hand Pump,Improved,Nigeria,2011.0,,No,Functional (and in use)
472932,0.474286899999978,34.08947669999999,01/11/2016,n,Rainwater Harvesting,,Improved,Uganda,2014.0,Ugandan Water Project,,
107697,0.859016758387,36.681028778815,01/25/2012,y,Borehole,Mechanized Pump,Improved,Kenya,,,,
550325,9.812963,-11.26108,12/31/2019,u,,,,Sierra Leone,,,,
514395,8.37942,4.7075417,08/27/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
53832,12.73355,1.61703,01/05/2015,u,Borehole,Mechanized Pump,Improved,Niger,2015.0,World Vision,,
246187,-26.5508164571978,31.3933046596969,07/22/2014,y,Borehole,Tapstand,Improved,Swaziland,1991.0,,20,
